movieId,title,genres,ratings,year
2504,Can't Help Falling In Love,Comedy,3,2006
2505,You Changed My Life,Comedy,3,2007
2506,Sukob,Thriller,10,2002
2507,Feng Shui,Comedy,7,2005
2508,No Other Woman,Fantasy,1,2011
2509,Ang Tanging Ina,Thriller,7,2009
2510,Dekada '70,Fantasy,4,2003
2511,The Love Affair,Horror,2,2005
2512,Till I Met You,Comedy,5,2010
2513,She's the One,Drama,9,2002
2514,You're Still The One,Drama,5,2009
2515,You Changed My Life,Comedy,2,2002
2516,She's Dating the Gangster,Horror,5,2007
2517,Close to You,Horror,2,2009
2518,Tanging Yaman,Drama,4,2007
2519,Close to You,Romance,3,2012
2520,Kasal Kasali Kasalo,Horror,7,2005
2521,She's Dating the Gangster,Drama,7,2006
2522,My Ex and Whys,Horror,6,2002
2523,You Changed My Life,Sci-Fi,10,2008
2524,The Unmarried Wife,Action,1,2005
2525,The Breakup Playlist,Comedy,1,2010
2526,The Healing,Action,10,2008
2527,One More Chance,Thriller,5,2006
2528,Alone/Together,Fantasy,1,2002
2529,Seven Sundays,Comedy,3,2003
2530,One More Chance,Comedy,8,2002
2531,Love You to the Stars and Back,Drama,4,2004
2532,The Girl in the Orange Dress,Romance,9,2003
2533,No Other Woman,Comedy,7,2011
2534,The Unmarried Wife,Sci-Fi,4,2010
2535,Close to You,Romance,3,2004
2536,Dekada '70,Action,9,2002
2537,Seven Sundays,Drama,9,2009
2538,Kasal Kasali Kasalo,Drama,4,2011
2539,You Changed My Life,Sci-Fi,7,2011
2540,Dekada '70,Fantasy,1,2003
2541,Tanging Yaman,Romance,2,2011
2542,My Amnesia Girl,Horror,3,2002
2543,A Second Chance,Fantasy,10,2004
2544,Kasal Kasali Kasalo,Comedy,4,2005
2545,All About Love,Romance,7,2004
2546,Feng Shui,Thriller,10,2005
2547,Everyday I Love You,Romance,8,2008
2548,Sisterakas,Drama,8,2009
2549,Praybeyt Benjamin,Romance,7,2009
2550,You're Still The One,Romance,2,2009
2551,Till I Met You,Drama,6,2006
2552,Alone/Together,Fantasy,4,2003
2553,Suddenly It's Magic,Fantasy,8,2004
2554,The Achy Breaky Hearts,Fantasy,10,2006
2555,The Girl in the Orange Dress,Drama,7,2004
2556,Praybeyt Benjamin,Comedy,9,2011
2557,The Healing,Sci-Fi,4,2011
2558,Suddenly It's Magic,Romance,7,2009
2559,The Achy Breaky Hearts,Action,6,2009
2560,She's Dating the Gangster,Drama,9,2012
2561,The Hows of Us,Action,10,2007
2562,Exes Baggage,Thriller,1,2012
2563,The Healing,Horror,5,2012
2564,Four Sisters and a Wedding,Thriller,3,2005
2565,One More Chance,Thriller,2,2011
2566,The Breakup Playlist,Romance,6,2009
2567,Exes Baggage,Sci-Fi,1,2007
2568,The Unmarried Wife,Drama,2,2012
2569,Praybeyt Benjamin,Drama,5,2010
2570,Here Comes the Bride,Romance,6,2006
2571,One More Chance,Romance,4,2008
2572,You're Still The One,Horror,10,2003
2573,Kung Fu Divas,Fantasy,6,2008
2574,One More Chance,Romance,3,2003
2575,Barcelona: A Love Untold,Fantasy,8,2007
2576,Ex with Benefits,Action,2,2005
2577,Can't Help Falling In Love,Action,1,2003
2578,Praybeyt Benjamin,Thriller,10,2007
2579,Kimmy Dora,Sci-Fi,2,2002
2580,The Mistress,Drama,10,2006
2581,The Breakup Playlist,Comedy,2,2009
2582,She's the One,Romance,6,2004
2583,Suddenly It's Magic,Fantasy,8,2009
2584,You Changed My Life,Horror,8,2012
2585,Starting Over Again,Horror,9,2012
2586,Alone/Together,Horror,8,2007
2587,Here Comes the Bride,Comedy,8,2009
2588,The Hows of Us,Thriller,4,2007
2589,Seven Sundays,Romance,2,2004
2590,Here Comes the Bride,Thriller,1,2006
2591,You're Still The One,Thriller,7,2009
2592,Miss Granny,Horror,10,2006
2593,Sisterakas,Action,3,2006
2594,You're Still The One,Action,2,2004
2595,It Takes a Man and a Woman,Drama,6,2010
2596,No Other Woman,Comedy,3,2005
2597,Close to You,Horror,5,2012
2598,The Breakup Playlist,Comedy,9,2005
2599,Praybeyt Benjamin,Thriller,1,2003
2600,Crazy Beautiful You,Horror,4,2009
2601,Can't Help Falling In Love,Action,3,2012
2602,Bride for Rent,Thriller,3,2009
2603,A Very Special Love,Fantasy,9,2007
2604,No Other Woman,Horror,1,2012
2605,Seven Sundays,Horror,3,2004
2606,It Takes a Man and a Woman,Comedy,10,2010
2607,Alone/Together,Fantasy,4,2007
2608,The Mistress,Drama,5,2002
2609,Seven Sundays,Fantasy,2,2006
2610,Kung Fu Divas,Comedy,7,2012
2611,The Achy Breaky Hearts,Romance,7,2004
2612,The Healing,Sci-Fi,8,2002
2613,Sisterakas,Horror,8,2011
2614,A Second Chance,Fantasy,9,2006
2615,The Healing,Comedy,4,2003
2616,Seven Sundays,Comedy,3,2008
2617,Close to You,Sci-Fi,8,2004
2618,She's the One,Action,7,2012
2619,She's the One,Fantasy,9,2011
2620,Dekada '70,Thriller,10,2007
2621,Alone/Together,Comedy,1,2011
2622,Three Words to Forever,Sci-Fi,8,2009
2623,Seven Sundays,Fantasy,10,2010
2624,The Healing,Drama,4,2006
2625,Till I Met You,Drama,1,2011
2626,One More Chance,Action,10,2005
2627,The Hows of Us,Sci-Fi,4,2002
2628,One More Chance,Comedy,2,2010
2629,It Takes a Man and a Woman,Sci-Fi,3,2003
2630,You're Still The One,Action,1,2004
2631,Miss Granny,Sci-Fi,7,2005
2632,Till I Met You,Thriller,6,2003
2633,The Healing,Horror,3,2012
2634,Three Words to Forever,Fantasy,2,2003
2635,Barcelona: A Love Untold,Fantasy,9,2002
2636,Three Words to Forever,Thriller,5,2007
2637,Feng Shui,Action,7,2006
2638,Suddenly It's Magic,Comedy,6,2008
2639,Three Words to Forever,Fantasy,8,2003
2640,Miss Granny,Romance,10,2005
2641,She's the One,Sci-Fi,8,2010
2642,Exes Baggage,Sci-Fi,10,2008
2643,Sukob,Horror,2,2010
2644,She's the One,Drama,9,2004
2645,The Girl in the Orange Dress,Romance,6,2004
2646,Exes Baggage,Fantasy,3,2004
2647,A Second Chance,Thriller,3,2004
2648,Alone/Together,Sci-Fi,7,2007
2649,Exes Baggage,Action,3,2004
2650,Barcelona: A Love Untold,Horror,7,2002
2651,Suddenly It's Magic,Horror,5,2007
2652,Starting Over Again,Fantasy,7,2006
2653,All About Love,Romance,4,2012
2654,No Other Woman,Horror,2,2012
2655,The Unmarried Wife,Sci-Fi,9,2012
2656,Seven Sundays,Horror,2,2002
2657,The Achy Breaky Hearts,Sci-Fi,5,2004
2658,Close to You,Romance,2,2012
2659,She's the One,Action,7,2004
2660,Ang Tanging Ina,Drama,3,2012
2661,Sisterakas,Sci-Fi,6,2003
2662,The Mistress,Thriller,3,2009
2663,Kung Fu Divas,Action,9,2010
2664,Seven Sundays,Romance,8,2010
2665,She's the One,Horror,5,2007
2666,Close to You,Drama,5,2005
2667,All About Love,Thriller,3,2011
2668,Seven Sundays,Comedy,6,2005
2669,Feng Shui,Action,1,2010
2670,Crazy Beautiful You,Sci-Fi,1,2007
2671,The Healing,Romance,2,2012
2672,The Girl in the Orange Dress,Thriller,8,2010
2673,The Love Affair,Sci-Fi,4,2008
2674,The Hows of Us,Comedy,6,2005
2675,Kasal Kasali Kasalo,Sci-Fi,5,2008
2676,No Other Woman,Thriller,9,2004
2677,Sukob,Action,5,2012
2678,Kasal Kasali Kasalo,Sci-Fi,4,2004
2679,My Ex and Whys,Thriller,4,2005
2680,Love You to the Stars and Back,Fantasy,3,2004
2681,You're Still The One,Romance,10,2006
2682,My Ex and Whys,Sci-Fi,10,2010
2683,Suddenly It's Magic,Thriller,5,2011
2684,Kung Fu Divas,Romance,6,2002
2685,Ex with Benefits,Drama,8,2011
2686,The Breakup Playlist,Thriller,9,2002
2687,Exes Baggage,Action,3,2002
2688,My Big Love,Action,8,2006
2689,Four Sisters and a Wedding,Romance,1,2002
2690,One More Chance,Comedy,5,2002
2691,Love You to the Stars and Back,Comedy,5,2006
2692,My Big Love,Fantasy,1,2006
2693,Exes Baggage,Action,2,2003
2694,Dekada '70,Romance,5,2006
2695,You're Still The One,Sci-Fi,6,2003
2696,Sisterakas,Romance,9,2005
2697,The Breakup Playlist,Romance,1,2008
2698,Ex with Benefits,Fantasy,3,2004
2699,You Changed My Life,Thriller,3,2004
2700,My Amnesia Girl,Fantasy,8,2007
2701,The Healing,Drama,10,2006
2702,Dekada '70,Action,1,2004
2703,Kasal Kasali Kasalo,Fantasy,3,2010
2704,She's Dating the Gangster,Comedy,7,2005
2705,My Amnesia Girl,Drama,1,2005
2706,Miss Granny,Romance,7,2005
2707,Barcelona: A Love Untold,Action,1,2011
2708,The Love Affair,Fantasy,7,2005
2709,Till I Met You,Fantasy,6,2007
2710,The Breakup Playlist,Comedy,10,2004
2711,Suddenly It's Magic,Thriller,4,2009
2712,The Healing,Action,1,2008
2713,Tanging Yaman,Comedy,7,2009
2714,Feng Shui,Sci-Fi,3,2007
2715,Here Comes the Bride,Horror,5,2011
2716,Alone/Together,Fantasy,3,2007
2717,The Healing,Romance,3,2006
2718,Starting Over Again,Thriller,2,2002
2719,The Breakup Playlist,Romance,6,2009
2720,All About Love,Thriller,5,2002
2721,The Healing,Thriller,10,2012
2722,A Second Chance,Comedy,2,2011
2723,Miss Granny,Thriller,6,2007
2724,In My Life,Comedy,3,2011
2725,Can't Help Falling In Love,Sci-Fi,2,2007
2726,One More Chance,Fantasy,8,2011
2727,Sukob,Sci-Fi,7,2008
2728,Ex with Benefits,Drama,3,2005
2729,In My Life,Comedy,2,2010
2730,Bride for Rent,Sci-Fi,4,2004
2731,Feng Shui,Drama,5,2005
2732,Everyday I Love You,Sci-Fi,10,2003
2733,All About Love,Thriller,3,2011
2734,Tanging Yaman,Comedy,4,2011
2735,One More Chance,Action,9,2002
2736,Starting Over Again,Fantasy,5,2008
2737,Kimmy Dora,Fantasy,7,2008
2738,Three Words to Forever,Fantasy,4,2007
2739,The Girl in the Orange Dress,Comedy,4,2003
2740,Can't Help Falling In Love,Thriller,4,2011
2741,Kimmy Dora,Fantasy,8,2006
2742,Dekada '70,Horror,1,2008
2743,Here Comes the Bride,Sci-Fi,4,2003
2744,Everything About Her,Fantasy,9,2008
2745,My Big Love,Drama,6,2002
2746,All About Love,Action,8,2008
2747,Here Comes the Bride,Sci-Fi,3,2011
2748,It Takes a Man and a Woman,Romance,4,2010
2749,Exes Baggage,Sci-Fi,10,2010
2750,My Ex and Whys,Fantasy,3,2004
2751,In My Life,Comedy,1,2010
2752,Starting Over Again,Sci-Fi,3,2004
2753,A Very Special Love,Horror,3,2011
2754,Starting Over Again,Drama,5,2008
2755,You Changed My Life,Drama,6,2012
2756,Can't Help Falling In Love,Thriller,4,2009
2757,Close to You,Comedy,10,2006
2758,Three Words to Forever,Drama,10,2005
2759,Dekada '70,Horror,7,2008
2760,You're Still The One,Comedy,2,2007
2761,Sisterakas,Sci-Fi,2,2009
2762,Kasal Kasali Kasalo,Romance,4,2008
2763,Close to You,Action,3,2012
2764,One More Chance,Drama,10,2005
2765,A Second Chance,Sci-Fi,3,2012
2766,The Unmarried Wife,Comedy,3,2006
2767,A Very Special Love,Romance,5,2003
2768,All About Love,Thriller,6,2009
2769,The Hows of Us,Romance,10,2010
2770,The Hows of Us,Drama,3,2005
2771,The Mistress,Drama,4,2005
2772,Here Comes the Bride,Action,3,2010
2773,Miss Granny,Thriller,9,2009
2774,Crazy Beautiful You,Comedy,4,2008
2775,Ex with Benefits,Romance,4,2005
2776,Miss Granny,Comedy,3,2004
2777,Bride for Rent,Drama,3,2005
2778,My Amnesia Girl,Comedy,3,2010
2779,Love You to the Stars and Back,Romance,6,2004
2780,One More Chance,Horror,7,2009
2781,Close to You,Sci-Fi,1,2008
2782,Miss Granny,Horror,9,2010
2783,The Achy Breaky Hearts,Thriller,4,2003
2784,Suddenly It's Magic,Action,8,2004
2785,Barcelona: A Love Untold,Action,7,2010
2786,A Very Special Love,Fantasy,1,2004
2787,No Other Woman,Horror,9,2011
2788,A Very Special Love,Sci-Fi,4,2002
2789,The Mistress,Horror,3,2007
2790,Sukob,Thriller,3,2012
2791,Feng Shui,Horror,3,2002
2792,Barcelona: A Love Untold,Romance,9,2010
2793,In My Life,Horror,9,2011
2794,Till I Met You,Romance,6,2004
2795,The Unmarried Wife,Drama,7,2007
2796,Can't Help Falling In Love,Comedy,9,2012
2797,Tanging Yaman,Sci-Fi,5,2002
2798,In My Life,Horror,2,2007
2799,Ang Tanging Ina,Horror,9,2005
2800,Tanging Yaman,Drama,4,2004
2801,The Hows of Us,Comedy,8,2006
2802,Close to You,Thriller,4,2010
2803,My Big Love,Thriller,7,2009
2804,Everyday I Love You,Horror,10,2006
2805,Four Sisters and a Wedding,Comedy,7,2009
2806,Kung Fu Divas,Horror,2,2007
2807,The Healing,Horror,7,2008
2808,Ex with Benefits,Horror,1,2007
2809,Ang Tanging Ina,Romance,6,2004
2810,The Hows of Us,Comedy,8,2005
2811,My Big Love,Action,6,2010
2812,You're Still The One,Fantasy,10,2002
2813,The Mistress,Fantasy,6,2007
2814,Ex with Benefits,Drama,2,2005
2815,Can't Help Falling In Love,Comedy,10,2006
2816,One More Chance,Fantasy,10,2005
2817,Close to You,Fantasy,6,2003
2818,No Other Woman,Sci-Fi,3,2005
2819,Three Words to Forever,Horror,1,2007
2820,Alone/Together,Sci-Fi,3,2005
2821,A Very Special Love,Thriller,10,2010
2822,You're Still The One,Thriller,2,2002
2823,The Healing,Action,8,2009
2824,Four Sisters and a Wedding,Horror,9,2003
2825,The Achy Breaky Hearts,Comedy,4,2010
2826,A Second Chance,Thriller,2,2010
2827,Crazy Beautiful You,Romance,10,2007
2828,Alone/Together,Thriller,6,2004
2829,The Mistress,Drama,2,2010
2830,A Second Chance,Thriller,5,2003
2831,The Mistress,Drama,9,2011
2832,Ang Tanging Ina,Sci-Fi,5,2011
2833,Tanging Yaman,Sci-Fi,9,2006
2834,Three Words to Forever,Fantasy,7,2005
2835,My Big Love,Sci-Fi,10,2003
2836,Crazy Beautiful You,Action,5,2002
2837,Feng Shui,Thriller,6,2012
2838,My Amnesia Girl,Sci-Fi,5,2006
2839,One More Chance,Romance,8,2008
2840,You're Still The One,Drama,2,2012
2841,Everything About Her,Drama,7,2008
2842,Love You to the Stars and Back,Romance,5,2004
2843,Feng Shui,Horror,6,2009
2844,No Other Woman,Fantasy,9,2007
2845,Everything About Her,Romance,1,2005
2846,Kung Fu Divas,Drama,10,2004
2847,Love You to the Stars and Back,Drama,1,2011
2848,My Amnesia Girl,Thriller,4,2008
2849,The Healing,Action,4,2007
2850,Praybeyt Benjamin,Romance,3,2006
2851,My Big Love,Horror,4,2002
2852,Sisterakas,Sci-Fi,9,2008
2853,The Love Affair,Fantasy,1,2005
2854,You're Still The One,Sci-Fi,10,2010
2855,Sukob,Action,8,2003
2856,Close to You,Romance,4,2009
2857,Here Comes the Bride,Sci-Fi,4,2011
2858,Barcelona: A Love Untold,Fantasy,3,2002
2859,Ex with Benefits,Drama,2,2006
2860,Praybeyt Benjamin,Thriller,5,2008
2861,She's Dating the Gangster,Comedy,8,2008
2862,Feng Shui,Horror,1,2009
2863,The Love Affair,Drama,4,2007
2864,Miss Granny,Fantasy,6,2009
2865,Three Words to Forever,Fantasy,5,2003
2866,Tanging Yaman,Thriller,9,2012
2867,All About Love,Horror,5,2006
2868,The Girl in the Orange Dress,Horror,5,2010
2869,Ang Tanging Ina,Romance,3,2006
2870,The Healing,Comedy,4,2005
2871,Three Words to Forever,Comedy,2,2004
2872,Dekada '70,Horror,6,2010
2873,The Mistress,Thriller,4,2007
2874,All About Love,Thriller,5,2007
2875,My Amnesia Girl,Thriller,10,2007
2876,In My Life,Fantasy,4,2003
2877,The Breakup Playlist,Thriller,7,2004
2878,One More Chance,Romance,9,2009
2879,The Breakup Playlist,Fantasy,6,2009
2880,Three Words to Forever,Thriller,3,2003
2881,Barcelona: A Love Untold,Romance,8,2008
2882,My Big Love,Romance,8,2006
2883,Starting Over Again,Comedy,7,2004
2884,You Changed My Life,Action,7,2007
2885,Barcelona: A Love Untold,Horror,7,2010
2886,Till I Met You,Comedy,9,2004
2887,Close to You,Horror,3,2012
2888,Bride for Rent,Thriller,2,2011
2889,Praybeyt Benjamin,Romance,5,2003
2890,You Changed My Life,Drama,2,2003
2891,In My Life,Drama,1,2007
2892,In My Life,Thriller,4,2005
2893,It Takes a Man and a Woman,Drama,3,2006
2894,My Amnesia Girl,Drama,8,2003
2895,The Unmarried Wife,Fantasy,9,2008
2896,All About Love,Comedy,4,2011
2897,Four Sisters and a Wedding,Action,9,2005
2898,Starting Over Again,Horror,10,2007
2899,Tanging Yaman,Fantasy,6,2008
2900,A Very Special Love,Action,5,2002
2901,Barcelona: A Love Untold,Comedy,10,2011
2902,Can't Help Falling In Love,Action,1,2011
2903,Crazy Beautiful You,Drama,5,2006
2904,All About Love,Action,6,2006
2905,You Changed My Life,Sci-Fi,2,2011
2906,It Takes a Man and a Woman,Fantasy,10,2009
2907,The Hows of Us,Horror,2,2011
2908,You Changed My Life,Fantasy,8,2011
2909,Starting Over Again,Drama,2,2008
2910,The Breakup Playlist,Action,8,2005
2911,Till I Met You,Horror,9,2003
2912,Everything About Her,Drama,8,2007
2913,Barcelona: A Love Untold,Action,4,2004
2914,Can't Help Falling In Love,Drama,3,2002
2915,Barcelona: A Love Untold,Sci-Fi,2,2012
2916,One More Chance,Comedy,6,2009
2917,Alone/Together,Sci-Fi,7,2012
2918,My Ex and Whys,Comedy,6,2003
2919,Praybeyt Benjamin,Action,10,2007
2920,Ex with Benefits,Thriller,9,2003
2921,Seven Sundays,Horror,3,2008
2922,Kasal Kasali Kasalo,Sci-Fi,4,2011
2923,Bride for Rent,Sci-Fi,1,2010
2924,Barcelona: A Love Untold,Action,7,2008
2925,My Big Love,Fantasy,2,2011
2926,It Takes a Man and a Woman,Action,9,2006
2927,Kimmy Dora,Romance,9,2003
2928,Everyday I Love You,Romance,5,2003
2929,Bride for Rent,Action,3,2008
2930,Three Words to Forever,Thriller,9,2007
2931,Bride for Rent,Fantasy,3,2008
2932,Praybeyt Benjamin,Comedy,9,2004
2933,The Achy Breaky Hearts,Thriller,4,2005
2934,My Big Love,Drama,5,2010
2935,My Amnesia Girl,Thriller,4,2007
2936,Kimmy Dora,Comedy,4,2003
2937,The Breakup Playlist,Fantasy,8,2006
2938,One More Chance,Drama,1,2006
2939,Here Comes the Bride,Action,5,2006
2940,In My Life,Drama,10,2003
2941,Praybeyt Benjamin,Comedy,5,2003
2942,The Breakup Playlist,Comedy,10,2004
2943,The Hows of Us,Drama,9,2003
2944,Seven Sundays,Thriller,8,2012
2945,The Achy Breaky Hearts,Comedy,1,2009
2946,Three Words to Forever,Horror,2,2010
2947,Four Sisters and a Wedding,Drama,9,2011
2948,All About Love,Action,8,2005
2949,No Other Woman,Romance,2,2002
2950,Praybeyt Benjamin,Horror,7,2009
2951,Dekada '70,Action,4,2010
2952,A Very Special Love,Action,1,2009
2953,Ex with Benefits,Drama,4,2005
2954,Four Sisters and a Wedding,Fantasy,7,2011
2955,A Very Special Love,Drama,8,2008
2956,Ang Tanging Ina,Romance,5,2011
2957,The Breakup Playlist,Thriller,9,2010
2958,The Unmarried Wife,Fantasy,1,2007
2959,Crazy Beautiful You,Fantasy,4,2008
2960,Feng Shui,Thriller,7,2002
2961,Kung Fu Divas,Drama,9,2006
2962,Feng Shui,Drama,5,2003
2963,My Amnesia Girl,Sci-Fi,1,2012
2964,Feng Shui,Romance,10,2006
2965,Close to You,Thriller,10,2006
2966,Four Sisters and a Wedding,Fantasy,5,2011
2967,Till I Met You,Action,3,2002
2968,The Love Affair,Fantasy,6,2011
2969,Everyday I Love You,Sci-Fi,9,2011
2970,Tanging Yaman,Romance,5,2009
2971,She's the One,Romance,2,2007
2972,Four Sisters and a Wedding,Sci-Fi,7,2005
2973,The Girl in the Orange Dress,Thriller,2,2010
2974,Everything About Her,Action,10,2002
2975,Can't Help Falling In Love,Fantasy,8,2004
2976,A Very Special Love,Sci-Fi,1,2009
2977,My Ex and Whys,Thriller,6,2005
2978,Can't Help Falling In Love,Thriller,2,2009
2979,One More Chance,Fantasy,3,2009
2980,Sisterakas,Fantasy,6,2009
2981,Starting Over Again,Sci-Fi,2,2005
2982,Kung Fu Divas,Sci-Fi,6,2012
2983,The Girl in the Orange Dress,Fantasy,6,2003
2984,Four Sisters and a Wedding,Comedy,2,2009
2985,Barcelona: A Love Untold,Drama,8,2003
2986,A Second Chance,Fantasy,8,2011
2987,Sisterakas,Thriller,2,2006
2988,Exes Baggage,Romance,3,2010
2989,It Takes a Man and a Woman,Thriller,10,2008
2990,Tanging Yaman,Romance,8,2012
2991,My Amnesia Girl,Romance,5,2008
2992,Four Sisters and a Wedding,Drama,4,2010
2993,The Healing,Romance,4,2012
2994,The Healing,Romance,7,2007
2995,Tanging Yaman,Sci-Fi,5,2008
2996,Three Words to Forever,Thriller,10,2003
2997,Exes Baggage,Action,10,2008
2998,Everything About Her,Romance,1,2009
2999,In My Life,Fantasy,1,2007
3000,Everything About Her,Sci-Fi,2,2004
3001,She's Dating the Gangster,Drama,5,2011
3002,Everyday I Love You,Romance,8,2004
3003,It Takes a Man and a Woman,Comedy,8,2002
3004,Everyday I Love You,Horror,3,2008
3005,Starting Over Again,Sci-Fi,3,2004
3006,Tanging Yaman,Horror,2,2006
3007,Three Words to Forever,Romance,3,2010
3008,Bride for Rent,Thriller,7,2003
3009,Kung Fu Divas,Action,8,2002
3010,You're Still The One,Drama,3,2005
3011,Exes Baggage,Thriller,4,2006
3012,Sukob,Fantasy,6,2006
3013,Bride for Rent,Fantasy,7,2006
3014,Miss Granny,Horror,3,2002
3015,No Other Woman,Drama,4,2008
3016,My Big Love,Sci-Fi,9,2011
3017,Exes Baggage,Horror,3,2005
3018,Kimmy Dora,Drama,7,2011
3019,Alone/Together,Action,5,2007
3020,Kung Fu Divas,Sci-Fi,2,2011
3021,Tanging Yaman,Sci-Fi,7,2005
3022,Crazy Beautiful You,Thriller,3,2009
3023,Everyday I Love You,Horror,2,2008
3024,Alone/Together,Thriller,1,2009
3025,Dekada '70,Horror,9,2007
3026,Kimmy Dora,Drama,1,2008
3027,My Ex and Whys,Romance,6,2003
3028,My Ex and Whys,Thriller,7,2006
3029,You're Still The One,Fantasy,3,2010
3030,Alone/Together,Fantasy,1,2007
3031,My Big Love,Thriller,7,2006
3032,Everyday I Love You,Action,6,2004
3033,Barcelona: A Love Untold,Drama,9,2007
3034,No Other Woman,Comedy,7,2007
3035,The Breakup Playlist,Romance,2,2008
3036,No Other Woman,Comedy,3,2011
3037,Close to You,Sci-Fi,10,2005
3038,Starting Over Again,Romance,5,2006
3039,Dekada '70,Fantasy,4,2011
3040,She's the One,Romance,4,2010
3041,Kasal Kasali Kasalo,Fantasy,6,2005
3042,My Big Love,Drama,10,2011
3043,You Changed My Life,Thriller,3,2012
3044,All About Love,Action,6,2004
3045,Sisterakas,Romance,3,2011
3046,A Second Chance,Romance,7,2012
3047,Three Words to Forever,Action,1,2002
3048,The Unmarried Wife,Thriller,4,2005
3049,Sukob,Fantasy,4,2010
3050,The Hows of Us,Fantasy,5,2007
3051,The Unmarried Wife,Romance,6,2011
3052,Kimmy Dora,Fantasy,7,2006
3053,Alone/Together,Comedy,3,2012
3054,No Other Woman,Sci-Fi,10,2007
3055,Ang Tanging Ina,Action,3,2005
3056,In My Life,Comedy,7,2002
3057,Everyday I Love You,Thriller,5,2002
3058,Everything About Her,Sci-Fi,3,2003
3059,Crazy Beautiful You,Drama,1,2006
3060,The Healing,Drama,5,2008
3061,Can't Help Falling In Love,Romance,7,2007
3062,It Takes a Man and a Woman,Horror,1,2004
3063,My Amnesia Girl,Horror,1,2011
3064,She's the One,Action,10,2002
3065,Love You to the Stars and Back,Horror,10,2006
3066,Exes Baggage,Comedy,10,2007
3067,The Unmarried Wife,Comedy,4,2002
3068,Dekada '70,Action,4,2010
3069,The Mistress,Horror,6,2010
3070,Crazy Beautiful You,Sci-Fi,4,2004
3071,Tanging Yaman,Romance,10,2004
3072,Ang Tanging Ina,Romance,8,2003
3073,No Other Woman,Romance,2,2008
3074,Here Comes the Bride,Romance,6,2009
3075,Love You to the Stars and Back,Action,8,2011
3076,Bride for Rent,Sci-Fi,8,2006
3077,A Very Special Love,Fantasy,4,2002
3078,Exes Baggage,Romance,4,2003
3079,Dekada '70,Horror,5,2003
3080,Close to You,Fantasy,3,2011
3081,The Healing,Drama,7,2011
3082,No Other Woman,Action,10,2007
3083,Kasal Kasali Kasalo,Horror,9,2003
3084,A Very Special Love,Thriller,4,2012
3085,Here Comes the Bride,Drama,6,2008
3086,Praybeyt Benjamin,Thriller,1,2006
3087,The Mistress,Sci-Fi,9,2007
3088,Here Comes the Bride,Horror,8,2008
3089,Miss Granny,Thriller,7,2005
3090,My Amnesia Girl,Comedy,8,2011
3091,Ex with Benefits,Fantasy,6,2006
3092,Suddenly It's Magic,Comedy,7,2005
3093,Barcelona: A Love Untold,Thriller,1,2012
3094,The Mistress,Thriller,8,2012
3095,Till I Met You,Romance,5,2002
3096,Bride for Rent,Action,3,2010
3097,Kung Fu Divas,Drama,2,2005
3098,My Amnesia Girl,Horror,2,2004
3099,Kimmy Dora,Fantasy,2,2007
3100,Bride for Rent,Comedy,10,2012
3101,Crazy Beautiful You,Comedy,8,2009
3102,Kasal Kasali Kasalo,Thriller,6,2004
3103,The Achy Breaky Hearts,Action,8,2009
3104,Praybeyt Benjamin,Romance,10,2009
3105,All About Love,Sci-Fi,8,2011
3106,No Other Woman,Horror,7,2006
3107,Four Sisters and a Wedding,Comedy,7,2009
3108,The Mistress,Fantasy,4,2002
3109,Four Sisters and a Wedding,Sci-Fi,2,2003
3110,Miss Granny,Drama,4,2003
3111,Three Words to Forever,Drama,6,2007
3112,Barcelona: A Love Untold,Sci-Fi,9,2011
3113,Praybeyt Benjamin,Drama,8,2010
3114,The Achy Breaky Hearts,Drama,5,2002
3115,Four Sisters and a Wedding,Romance,8,2012
3116,My Ex and Whys,Thriller,9,2007
3117,The Achy Breaky Hearts,Drama,7,2004
3118,Sisterakas,Drama,1,2007
3119,My Amnesia Girl,Fantasy,3,2004
3120,All About Love,Drama,6,2002
3121,Kasal Kasali Kasalo,Fantasy,9,2012
3122,The Girl in the Orange Dress,Comedy,2,2005
3123,Everyday I Love You,Horror,10,2008
3124,Everyday I Love You,Action,5,2002
3125,She's Dating the Gangster,Thriller,1,2003
3126,Praybeyt Benjamin,Thriller,4,2009
3127,The Girl in the Orange Dress,Sci-Fi,9,2007
3128,No Other Woman,Thriller,9,2009
3129,The Achy Breaky Hearts,Romance,3,2006
3130,Three Words to Forever,Romance,6,2009
3131,My Big Love,Comedy,8,2002
3132,Four Sisters and a Wedding,Comedy,8,2004
3133,A Very Special Love,Drama,8,2010
3134,Kimmy Dora,Sci-Fi,6,2011
3135,Barcelona: A Love Untold,Action,7,2003
3136,Kung Fu Divas,Comedy,4,2008
3137,The Unmarried Wife,Drama,6,2008
3138,Everything About Her,Sci-Fi,3,2003
3139,Crazy Beautiful You,Sci-Fi,4,2002
3140,You're Still The One,Romance,8,2010
3141,My Ex and Whys,Horror,4,2002
3142,It Takes a Man and a Woman,Action,4,2011
3143,Kimmy Dora,Action,4,2002
3144,Barcelona: A Love Untold,Thriller,4,2011
3145,The Achy Breaky Hearts,Thriller,9,2005
3146,Can't Help Falling In Love,Action,2,2008
3147,Three Words to Forever,Comedy,10,2002
3148,Kung Fu Divas,Horror,3,2005
3149,The Girl in the Orange Dress,Thriller,9,2002
3150,My Big Love,Horror,7,2008
3151,One More Chance,Thriller,8,2012
3152,My Ex and Whys,Action,10,2007
